"","id","user_id","address_final","lat","lng","loc_type"
"913",4696239,142938,"台北市萬華區中華路二段416巷","25.0267650","121.5031257","GEOMETRIC_CENTER"
"914",4687759,1521281,"台北市士林區後港街181巷","25.0882014","121.5218716","GEOMETRIC_CENTER"
"915",4709999,900243,"台北市大安區四維路192巷","25.0270676","121.5479979","GEOMETRIC_CENTER"
"916",4734974,151396,"台北市中山區建國北路一段","25.0486976","121.5364946","GEOMETRIC_CENTER"
"917",4748562,669371,"台北市南港區經貿二路157巷","25.0602891","121.6172330","GEOMETRIC_CENTER"
"918",4755445,1698051,"台北市中正區信義路一段9號","25.0367560","121.5221901","ROOFTOP"
"919",4730082,182085,"台北市內湖區康樂街72巷","25.0695204","121.6183074","GEOMETRIC_CENTER"
"920",4721992,1413352,"台北市大同區重慶北路三段252巷","25.0713113","121.5129700","GEOMETRIC_CENTER"
"921",4716721,1788553,"台北市南港區松河街756號","25.0607642","121.6112085","ROOFTOP"
"922",4707452,258691,"台北市北投區大度路","","",""
"923",4739578,248470,"台北市松山區南京東路五段","25.0514899","121.5639560","GEOMETRIC_CENTER"
"924",3459908,1524670,"台北市內湖區文德路","25.0785912","121.5842077","GEOMETRIC_CENTER"
"925",4686669,1385627,"台北市大安區羅斯福路三段309號","25.0174029","121.5319610","ROOFTOP"
"926",4743400,1584641,"台北市萬華區康定路12號","25.0457250","121.5030570","ROOFTOP"
"927",4751522,1941987,"台北市文山區政大三街","24.9860058","121.5829106","GEOMETRIC_CENTER"
"928",4689366,1118349,"台北市中山區松江路","25.0595606","121.5332765","GEOMETRIC_CENTER"
"929",4600726,258274,"台北市士林區社子街","25.0874397","121.5068907","GEOMETRIC_CENTER"
"930",4754625,91231,"台北市大同區重慶北路三段191巷3號","25.0695241","121.5144150","ROOFTOP"
"931",4750773,1134565,"台北市萬華區西寧南路","25.0432344","121.5060751","GEOMETRIC_CENTER"
"932",4683530,859713,"台北市士林區芝玉路一段197巷5號","25.1074258","121.5333088","RANGE_INTERPOLATED"
"933",4682626,1325661,"台北市信義區基隆路二段","25.0273897","121.5560667","GEOMETRIC_CENTER"
"934",4748572,101610,"台北市文山區興隆路三段80號","24.9997448","121.5565163","ROOFTOP"
"935",4750513,816842,"台北市士林區中山北路六段405巷","25.1154154","121.5266456","GEOMETRIC_CENTER"
"936",4730943,1806462,"台北市大同區重慶北路二段","25.0585019","121.5137159","GEOMETRIC_CENTER"
"937",4753307,1325661,"台北市信義區忠孝東路五段790巷","25.0415174","121.5831686","GEOMETRIC_CENTER"
"938",4751769,1975972,"台北市中正區臨沂街19巷","25.0417748","121.5313800","GEOMETRIC_CENTER"
"939",4695461,820076,"台北市中正區晉江街","25.0237082","121.5237520","GEOMETRIC_CENTER"
"940",4694761,807430,"台北市松山區民權東路三段160巷","25.0605062","121.5474841","GEOMETRIC_CENTER"
"941",4728626,70162,"台北市北投區三合街一段36巷","25.1278263","121.5060885","GEOMETRIC_CENTER"
"942",4711569,1197734,"台北市中山區德惠街","25.0666261","121.5279672","GEOMETRIC_CENTER"
"943",4752484,2006073,"台北市萬華區環河南路二段250巷","25.0336303","121.4910324","GEOMETRIC_CENTER"
"944",4301941,1506190,"台北市信義區永吉路","25.0454982","121.5741911","GEOMETRIC_CENTER"
"945",4725469,550434,"台北市中山區雙城街49巷5號","25.0680003","121.5247076","ROOFTOP"
"946",4702346,1711859,"台北市北投區育仁路","25.1347901","121.4995462","GEOMETRIC_CENTER"
"947",4720924,1379578,"台北市大安區羅斯福路三段309號","25.0174029","121.5319610","ROOFTOP"
"948",4678118,2706,"台北市大安區樂業街94巷","25.0209428","121.5508315","GEOMETRIC_CENTER"
"949",4718941,95048,"台北市萬華區康定路105號","25.0394756","121.5020431","ROOFTOP"
"950",4690459,1656587,"台北市士林區天母東路105巷","25.1196971","121.5358327","GEOMETRIC_CENTER"
"951",4682545,1897344,"台北市中山區松江路184巷","25.0564340","121.5330067","APPROXIMATE"
"952",4713992,1118349,"台北市中山區松江路","25.0595606","121.5332765","GEOMETRIC_CENTER"
"953",4685670,1394384,"台北市萬華區民和街151號","25.0244410","121.4957209","ROOFTOP"
"954",4598422,1981631,"台北市中正區林森北路5巷8號","25.0451780","121.5240070","ROOFTOP"
"955",4716637,932277,"台北市南港區昆陽街171巷","","",""
"956",4687392,740005,"台北市信義區光復南路","25.0375245","121.5576250","GEOMETRIC_CENTER"
"957",4678684,1320395,"台北市信義區光復南路","25.0375245","121.5576250","GEOMETRIC_CENTER"
"958",4738583,182754,"台北市中山區長春路20號","25.0548420","121.5237849","ROOFTOP"
"959",4691957,125043,"台北市文山區政大三街","24.9860058","121.5829106","GEOMETRIC_CENTER"
"960",4688176,947168,"台北市大安區信義路二段","25.0338508","121.5282742","GEOMETRIC_CENTER"
"961",4745913,651802,"台北市中山區樂群二路","25.0799872","121.5574405","GEOMETRIC_CENTER"
"962",4738675,21822,"台北市大安區光復南路","25.0375222","121.5575103","GEOMETRIC_CENTER"
"963",4757148,1794550,"台北市大同區萬全街","25.0584265","121.5181058","GEOMETRIC_CENTER"
"964",4722335,1704716,"台北市內湖區民權東路六段180巷","25.0671460","121.5926996","GEOMETRIC_CENTER"
"965",4719418,1573559,"台北市大安區新生南路一段103巷36-3號","25.0405535","121.5357795","ROOFTOP"
"966",4700007,146413,"台北市信義區松平路133號","25.0307359","121.5688130","ROOFTOP"
"967",4722371,1704716,"台北市中山區市民大道三段","25.0448367","121.5373715","GEOMETRIC_CENTER"
"968",4749849,1157371,"台北市信義區信義路五段150巷463號","25.0228140","121.5724820","ROOFTOP"
"969",4679466,1974110,"台北市信義區松山路119巷","","",""
"970",4730666,1704716,"台北市松山區八德路四段","25.0493187","121.5688828","GEOMETRIC_CENTER"
"971",4741292,1704716,"台北市中山區林森北路107巷","25.0499431","121.5267074","GEOMETRIC_CENTER"
"972",4644010,1769061,"台北市士林區士商路40巷","25.0901713","121.5205260","GEOMETRIC_CENTER"
"973",4749043,13698,"台北市中正區廈門街","25.0245164","121.5174236","GEOMETRIC_CENTER"
"974",4696578,116890,"台北市松山區民生東路五段","25.0589058","121.5619980","GEOMETRIC_CENTER"
"975",4697074,184285,"台北市信義區忠孝東路五段790巷62弄7號","25.0409456","121.5830210","ROOFTOP"
"976",4677534,527895,"台北市大安區忠孝東路四段178號","25.0412749","121.5513186","ROOFTOP"
"977",4678718,431032,"台北市中山區林森北路107巷","25.0499431","121.5267074","GEOMETRIC_CENTER"
"978",4744201,1974725,"台北市北投區光明路168號","25.1352997","121.5028471","ROOFTOP"
"979",4730895,85135,"台北市南港區成福路194巷","25.0408487","121.5878482","GEOMETRIC_CENTER"
"980",4721916,1413352,"台北市士林區芝玉路一段84號","25.1045462","121.5362923","ROOFTOP"
"981",4726274,1817170,"台北市北投區吉利街123巷8弄12號","25.1191307","121.5068020","ROOFTOP"
"982",4683438,1413352,"台北市萬華區大理街","25.0344052","121.4986915","GEOMETRIC_CENTER"
"983",4738432,1053963,"台北市內湖區東湖路113巷","25.0713663","121.6157200","GEOMETRIC_CENTER"
"984",4719503,223545,"台北市大安區復興南路二段","25.0273218","121.5435743","GEOMETRIC_CENTER"
"985",4699480,89742,"台北市內湖區東湖路106巷","25.0679504","121.6150703","GEOMETRIC_CENTER"
"986",4689977,1536020,"台北市士林區華聲街64號","25.0951250","121.5219760","ROOFTOP"
"987",4693954,1088687,"台北市中山區林森北路107巷15號","25.0503204","121.5256788","ROOFTOP"
"988",4699494,535859,"台北市信義區虎林街242巷","25.0353692","121.5761156","GEOMETRIC_CENTER"
"989",4737793,1131629,"台北市中山區雙城街19巷","25.0653961","121.5256756","GEOMETRIC_CENTER"
"990",2965525,357633,"台北市萬華區雅江街","25.0427366","121.5014893","GEOMETRIC_CENTER"
"991",4756062,1131629,"台北市中山區雙城街19巷","25.0653961","121.5256756","GEOMETRIC_CENTER"
"992",4734357,1331968,"台北市南港區園區街","25.0590731","121.6125534","GEOMETRIC_CENTER"
"993",4695990,21822,"台北市大安區安和路二段","25.0292014","121.5510917","GEOMETRIC_CENTER"
"994",4737549,1131629,"台北市中山區錦州街23巷","25.0610176","121.5251299","GEOMETRIC_CENTER"
"995",4728741,1131629,"台北市大同區寧夏路","25.0584352","121.5151216","GEOMETRIC_CENTER"
"996",4696504,633864,"台北市松山區八德路四段245巷","25.0502003","121.5644316","GEOMETRIC_CENTER"
"997",4696528,233500,"台北市內湖區康寧路三段16巷","25.0716869","121.6077432","GEOMETRIC_CENTER"
"998",4728746,1131629,"台北市中山區雙城街19巷","25.0653961","121.5256756","GEOMETRIC_CENTER"
"999",4696437,633864,"台北市北投區裕民二路","25.1154065","121.5168969","GEOMETRIC_CENTER"
"1000",4752595,216354,"台北市大安區泰順街60巷","25.0223994","121.5301694","GEOMETRIC_CENTER"
"1001",4756030,1131629,"台北市中山區松江路77巷","25.0497624","121.5332474","GEOMETRIC_CENTER"
"1002",4742383,991235,"台北市信義區忠孝東路五段372巷","25.0399792","121.5740106","GEOMETRIC_CENTER"
"1003",4726923,114546,"台北市信義區永吉路193號","25.0457500","121.5732220","ROOFTOP"
"1004",4739371,1376901,"台北市內湖區內湖路三段59巷","25.0857870","121.5919426","GEOMETRIC_CENTER"
"1005",4717771,1376901,"台北市內湖區內湖路三段59巷","25.0857870","121.5919426","GEOMETRIC_CENTER"
"1006",4714455,1131629,"台北市中山區雙城街19巷","25.0653961","121.5256756","GEOMETRIC_CENTER"
"1007",4710685,1615625,"台北市大同區重慶北路三段","25.0712820","121.5138703","GEOMETRIC_CENTER"
"1008",4751036,591746,"台北市北投區大度路三段301巷","25.1200322","121.4657781","GEOMETRIC_CENTER"
"1009",4747163,1118982,"台北市萬華區峨嵋街88號","","",""
"1010",4736390,1966737,"台北市文山區辛亥路四段101巷","25.0064124","121.5607311","GEOMETRIC_CENTER"
"1011",4731814,1945158,"台北市中正區重慶南路三段","25.0259493","121.5161946","GEOMETRIC_CENTER"
"1012",4722216,1044719,"台北市大安區樂業街94巷","25.0209428","121.5508315","GEOMETRIC_CENTER"
"1013",4757238,315115,"台北市中山區南京東路二段108號","25.0517765","121.5320900","ROOFTOP"
"1014",4755148,1587126,"台北市中山區中山北路一段53巷12號","25.0491284","121.5222987","ROOFTOP"
"1015",4724308,570745,"台北市南港區研究院路二段150巷","25.0378865","121.6166649","GEOMETRIC_CENTER"
"1016",4745993,53803,"台北市信義區松智路31巷","25.0309916","121.5653674","GEOMETRIC_CENTER"
"1017",4728319,798676,"台北市松山區南京東路五段","25.0514899","121.5639560","GEOMETRIC_CENTER"
"1018",4711280,635687,"台北市中山區農安街","25.0648422","121.5294364","GEOMETRIC_CENTER"
"1019",4739221,1310096,"台北市大安區信義路三段","25.0333629","121.5386508","GEOMETRIC_CENTER"
"1020",4721357,641412,"台北市中正區信義路一段","25.0371001","121.5210191","GEOMETRIC_CENTER"
"1021",4678937,1131629,"台北市中山區中山北路一段","25.0501448","121.5216314","GEOMETRIC_CENTER"
"1022",4715126,49546,"台北市松山區南京東路五段","25.0514899","121.5639560","GEOMETRIC_CENTER"
"1023",4719136,595186,"台北市文山區興隆路四段58巷","24.9852957","121.5601942","GEOMETRIC_CENTER"
"1024",4750773,1134565,"台北市萬華區西寧南路","25.0432344","121.5060751","GEOMETRIC_CENTER"
"1025",4706549,1009423,"台北市北投區尊賢街243巷18號","25.1169030","121.5063607","ROOFTOP"
"1026",4714087,284697,"台北市中山區松江路","25.0595606","121.5332765","GEOMETRIC_CENTER"
"1027",4753811,415360,"台北市南港區興南街","25.0559188","121.6008969","GEOMETRIC_CENTER"
"1028",4727531,137258,"台北市內湖區民權東路六段","25.0690883","121.5892020","GEOMETRIC_CENTER"
"1029",4753605,284697,"台北市中正區仁愛路二段","25.0382158","121.5289420","GEOMETRIC_CENTER"
"1030",4737743,1131629,"台北市中山區中山北路一段","25.0501448","121.5216314","GEOMETRIC_CENTER"
"1031",4738625,522997,"台北市士林區中山北路五段505巷","25.0929920","121.5269895","GEOMETRIC_CENTER"
"1032",4747033,564979,"台北市萬華區康定路","25.0396790","121.5019548","GEOMETRIC_CENTER"
"1033",4703445,293998,"台北市中山區中山北路二段128巷6弄5號","25.0614622","121.5221885","ROOFTOP"
"1034",4741355,1009423,"台北市萬華區昆明街58號","25.0462109","121.5055189","ROOFTOP"
"1035",4737616,434659,"台北市士林區天母北路4巷","25.1191167","121.5255358","GEOMETRIC_CENTER"
"1036",4740445,1945158,"台北市大安區金華街","25.0299588","121.5280328","GEOMETRIC_CENTER"
"1037",4736311,134057,"台北市文山區福興路63巷","25.0036103","121.5491066","GEOMETRIC_CENTER"
"1038",4692211,128410,"台北市中山區長安東路二段36巷","25.0476042","121.5314259","GEOMETRIC_CENTER"
"1039",4681312,1827946,"台北市松山區南京東路四段120巷","25.0505887","121.5551000","GEOMETRIC_CENTER"
"1040",4679663,1941157,"台北市北投區致遠一路二段","25.1122456","121.5135263","GEOMETRIC_CENTER"
"1041",4703102,1141260,"台北市信義區永吉路4號","25.0455250","121.5675170","ROOFTOP"
"1042",4702343,710017,"台北市信義區基隆路一段101巷2號","25.0449909","121.5674324","ROOFTOP"
"1043",4720055,178746,"台北市大安區建國南路二段334巷9號","25.0232490","121.5366560","ROOFTOP"
"1044",4715790,1984226,"台北市內湖區金湖路","25.0784590","121.5999571","GEOMETRIC_CENTER"
"1045",4674556,178746,"台北市中山區龍江路356巷44號","25.0658220","121.5391970","ROOFTOP"
"1046",4711567,795622,"台北市大安區永康街","25.0307687","121.5295286","GEOMETRIC_CENTER"
"1047",3502243,105264,"台北市中山區新生北路二段119巷","25.0589760","121.5278050","GEOMETRIC_CENTER"
"1048",4620782,1822800,"台北市大同區重慶北路三段205巷21號","25.0700188","121.5147073","ROOFTOP"
"1049",4750977,193568,"台北市中山區復興北路190巷25號","25.0556790","121.5425840","ROOFTOP"
"1050",4741563,926999,"台北市松山區南京東路五段","25.0514899","121.5639560","GEOMETRIC_CENTER"
"1051",4687066,1504900,"台北市信義區信義路五段","25.0328077","121.5671148","GEOMETRIC_CENTER"
"1052",4756772,196375,"台北市大安區龍泉街5巷","25.0259738","121.5292874","GEOMETRIC_CENTER"
"1053",4737570,434659,"台北市士林區士東路","25.1127719","121.5335525","GEOMETRIC_CENTER"
"1054",4712177,282530,"台北市松山區撫遠街261巷","25.0621979","121.5684093","GEOMETRIC_CENTER"
"1055",4750773,1134565,"台北市萬華區西寧南路","25.0432344","121.5060751","GEOMETRIC_CENTER"
"1056",4683836,370551,"台北市大安區泰順街50巷","25.0231448","121.5303097","GEOMETRIC_CENTER"
"1057",4701092,926999,"台北市信義區仁愛路四段","25.0377127","121.5605072","GEOMETRIC_CENTER"
"1058",4737909,1504900,"台北市信義區虎林街108巷","25.0425754","121.5740729","GEOMETRIC_CENTER"
"1059",4675821,632652,"台北市北投區同德街","25.1250318","121.5277434","GEOMETRIC_CENTER"
"1060",4730001,763357,"台北市士林區德行西路36號","25.1052476","121.5231654","ROOFTOP"
"1061",4733264,1229159,"台北市萬華區寶興街","25.0252539","121.4946834","GEOMETRIC_CENTER"
"1062",4674787,429858,"台北市中山區中山北路二段93巷","25.0593428","121.5242113","GEOMETRIC_CENTER"
"1063",4714449,463223,"台北市內湖區康寧路三段180巷","25.0690731","121.6113200","GEOMETRIC_CENTER"
"1064",4755881,882656,"台北市大安區光復南路692巷","25.0301455","121.5566636","GEOMETRIC_CENTER"
"1065",4750872,368583,"台北市北投區大業路300巷","25.1281835","121.4985374","GEOMETRIC_CENTER"
"1066",4674732,429858,"台北市中山區新生北路三段","25.0669084","121.5279958","GEOMETRIC_CENTER"
"1067",4729990,901311,"台北市南港區玉成街235巷","25.0433646","121.5858757","GEOMETRIC_CENTER"
"1068",4698121,563478,"台北市士林區中山北路七段14巷","25.1197044","121.5332251","GEOMETRIC_CENTER"
"1069",4737215,1773149,"台北市中山區中山北路一段105巷","25.0507693","121.5231773","GEOMETRIC_CENTER"
"1070",4688584,429858,"台北市中山區中山北路一段53巷","25.0490872","121.5227004","GEOMETRIC_CENTER"
"1071",4674738,429858,"台北市中山區中山北路二段93巷","25.0593428","121.5242113","GEOMETRIC_CENTER"
"1072",4709122,951764,"台北市南港區忠孝東路六段276號","25.0491015","121.5890698","ROOFTOP"
"1073",4422683,22041,"台北市大安區和平東路二段96巷17弄15號","25.0231268","121.5419512","ROOFTOP"
"1074",4683519,180137,"台北市南港區福德街309巷27號","25.0390832","121.5882407","ROOFTOP"
"1075",4727689,3736,"台北市中正區寧波東街","25.0326479","121.5201137","GEOMETRIC_CENTER"
"1076",4743735,4319,"台北市內湖區金龍路47巷","25.0856269","121.5937551","GEOMETRIC_CENTER"
"1077",4747757,118309,"台北市士林區中正路201巷","","",""
"1078",4755614,199189,"台北市大同區酒泉街","25.0720296","121.5145215","GEOMETRIC_CENTER"
"1079",4711927,1998696,"台北市松山區寧安街68巷","25.0511505","121.5539276","GEOMETRIC_CENTER"
"1080",4690608,1996635,"台北市大安區和平東路三段346巷","25.0192826","121.5573051","GEOMETRIC_CENTER"
"1081",4730818,480975,"台北市中山區南京東路二段","25.0519536","121.5319793","GEOMETRIC_CENTER"
"1082",4721244,137258,"台北市內湖區民權東路六段115巷","25.0695661","121.5918113","GEOMETRIC_CENTER"
"1083",4735308,807430,"台北市信義區永吉路","25.0454982","121.5741911","GEOMETRIC_CENTER"
"1084",4728080,1117205,"台北市中正區廈門街66巷6號","25.0249330","121.5169410","ROOFTOP"
"1085",4690592,1656570,"台北市大安區信義路四段265巷","25.0346278","121.5549832","GEOMETRIC_CENTER"
"1086",4738675,21822,"台北市大安區光復南路","25.0375222","121.5575103","GEOMETRIC_CENTER"
"1087",4731552,1929093,"台北市中山區中山北路二段","25.0600389","121.5228708","GEOMETRIC_CENTER"
"1088",4696859,926999,"台北市中山區農安街","25.0648422","121.5294364","GEOMETRIC_CENTER"
"1089",4719246,1929093,"台北市中山區松江路","25.0595606","121.5332765","GEOMETRIC_CENTER"
"1090",4682846,143907,"台北市北投區中央南路二段","25.1242958","121.5002397","GEOMETRIC_CENTER"
"1091",4326206,155493,"台北市萬華區內江街","25.0416012","121.5035183","GEOMETRIC_CENTER"
"1092",4720202,688477,"台北市內湖區民權東路六段146號","25.0687702","121.5896792","ROOFTOP"
"1093",4698607,1716038,"台北市中山區中山北路一段83巷","25.0502426","121.5230279","GEOMETRIC_CENTER"
"1094",4733219,326506,"台北市中山區大直街127巷13號","25.0834800","121.5486620","ROOFTOP"
"1095",4740690,985193,"台北市內湖區東湖路","25.0685652","121.6150342","GEOMETRIC_CENTER"
"1096",4684776,1598065,"台北市萬華區康定路232號","25.0379009","121.5015996","ROOFTOP"
"1097",4736086,687283,"台北市中山區新生北路108號","","",""
"1098",4697235,541267,"台北市大同區市民大道一段211號","25.0493179","121.5177851","ROOFTOP"
"1099",4738955,811791,"台北市士林區文林路","25.0950780","121.5246054","GEOMETRIC_CENTER"
"1100",4750817,1777946,"台北市內湖區東湖路113弄120號","25.0681157","121.6161773","ROOFTOP"
"1101",4697178,3736,"台北市中山區吉林路","25.0581536","121.5302038","GEOMETRIC_CENTER"
"1102",3179979,1001915,"台北市大安區仁愛路三段123巷13弄4-2號","25.0397350","121.5423292","ROOFTOP"
"1103",4753766,451516,"台北市大安區泰順街2巷","25.0257885","121.5304763","GEOMETRIC_CENTER"
"1104",4756724,1790044,"台北市北投區石牌路一段71巷1號","25.1136760","121.5112699","ROOFTOP"
"1105",4738534,1740555,"台北市松山區南京東路五段123巷","25.0527759","121.5608071","GEOMETRIC_CENTER"
"1106",4673893,1504900,"台北市內湖區民權東路六段","25.0690883","121.5892020","GEOMETRIC_CENTER"
"1107",4719980,1273480,"台北市南港區研究院路二段","25.0430975","121.6165277","GEOMETRIC_CENTER"
"1108",4739196,134057,"台北市文山區福興路63巷","25.0036103","121.5491066","GEOMETRIC_CENTER"
"1109",4678194,798272,"台北市中山區八德路二段312巷","25.0462089","121.5430394","GEOMETRIC_CENTER"
"1110",4719977,86456,"台北市松山區八德路四段777號","25.0512463","121.5782476","ROOFTOP"
"1111",4681684,1995069,"台北市中山區北安路562-1號","25.0805960","121.5484660","ROOFTOP"
"1112",4753625,1753092,"台北市大安區新生南路一段160巷","25.0387475","121.5328580","GEOMETRIC_CENTER"
"1113",4744163,1753092,"台北市中山區明水路","25.0774704","121.5457070","GEOMETRIC_CENTER"
"1114",4733206,742341,"台北市松山區南京東路四段133巷4弄14號","25.0523674","121.5546297","ROOFTOP"
"1115",4753796,1689853,"台北市中山區新生北路二段74號","25.0571516","121.5271639","ROOFTOP"
"1116",4724676,203990,"台北市南港區園區街","25.0590731","121.6125534","GEOMETRIC_CENTER"
"1117",4738675,21822,"台北市大安區光復南路","25.0375222","121.5575103","GEOMETRIC_CENTER"
"1118",4677588,662777,"台北市士林區中山北路六段157巷","25.1069787","121.5240490","GEOMETRIC_CENTER"
"1119",4748051,662777,"台北市士林區中山北路七段14巷","25.1197044","121.5332251","GEOMETRIC_CENTER"
"1120",4719951,1442676,"台北市中正區中華路二段307巷","25.0291840","121.5058970","GEOMETRIC_CENTER"
"1121",4693211,851989,"台北市文山區興德路68號","","",""
"1122",4736316,1579332,"台北市士林區社正路17弄2號","25.0882432","121.5091097","ROOFTOP"
"1123",4737095,854227,"台北市萬華區康定路","25.0396790","121.5019548","GEOMETRIC_CENTER"
"1124",4625090,546247,"台北市士林區天母北路22號","25.1198173","121.5262626","ROOFTOP"
"1125",4738565,1325661,"台北市中山區民生東路一段","25.0580722","121.5252537","GEOMETRIC_CENTER"
"1126",4698070,1410102,"台北市松山區敦化北路165巷","25.0547368","121.5512945","GEOMETRIC_CENTER"
"1127",4723430,1982918,"台北市北投區石牌路一段","25.1141039","121.5124124","GEOMETRIC_CENTER"
"1128",4715380,147790,"台北市文山區久康街","24.9898492","121.5661110","GEOMETRIC_CENTER"
"1129",4729873,1032922,"台北市大安區敦化南路一段233巷","25.0403992","121.5507533","GEOMETRIC_CENTER"
"1130",4701338,44277,"台北市信義區忠孝東路五段790巷","25.0415174","121.5831686","GEOMETRIC_CENTER"
"1131",4702561,3736,"台北市中山區松江路184巷","25.0564340","121.5330067","APPROXIMATE"
"1132",4723412,129149,"台北市士林區中山北路七段","25.1230378","121.5320760","GEOMETRIC_CENTER"
"1133",4676265,237859,"台北市內湖區文德路210巷","25.0775720","121.5838795","GEOMETRIC_CENTER"
"1134",4744095,205204,"台北市南港區松河街","25.0586605","121.5967707","GEOMETRIC_CENTER"
"1135",4708617,1613490,"台北市萬華區西園路一段68號","25.0394909","121.4997415","ROOFTOP"
"1136",4754717,311167,"台北市萬華區西園路二段140巷","25.0305430","121.4959156","GEOMETRIC_CENTER"
"1137",4738188,249489,"台北市中山區中山北路一段33巷15號","25.0487849","121.5221690","ROOFTOP"
"1138",4705887,191946,"台北市中山區龍江路249巷7號","25.0588609","121.5413530","ROOFTOP"
"1139",4682118,439792,"台北市大同區長安西路78巷","25.0498408","121.5191542","GEOMETRIC_CENTER"
"1140",4740626,2001875,"台北市大安區建國南路一段291巷","25.0356663","121.5395381","GEOMETRIC_CENTER"
"1141",4704740,516959,"台北市大安區敦化南路一段151號","25.0438053","121.5493099","ROOFTOP"
"1142",4659655,394200,"台北市中正區羅斯福路一段","25.0320130","121.5188671","GEOMETRIC_CENTER"
"1143",4715340,1325661,"台北市信義區忠孝東路五段790巷","25.0415174","121.5831686","GEOMETRIC_CENTER"
"1144",4649550,1772012,"台北市內湖區民權東路六段90巷","25.0679821","121.5860452","GEOMETRIC_CENTER"
"1145",4681645,1887507,"台北市信義區富陽街72巷19號","25.0224784","121.5556440","ROOFTOP"
"1146",4730923,170142,"台北市松山區八德路四段","25.0493187","121.5688828","GEOMETRIC_CENTER"
"1147",4681643,82082,"台北市中山區新生北路","","",""
"1148",4738675,21822,"台北市大安區光復南路","25.0375222","121.5575103","GEOMETRIC_CENTER"
"1149",4736977,632652,"台北市北投區致遠二路","25.1163136","121.5117891","GEOMETRIC_CENTER"
"1150",4677341,91486,"台北市大安區師大路45號","25.0244580","121.5286650","ROOFTOP"
"1151",4701435,299345,"台北市北投區光明路","25.1360959","121.5057081","GEOMETRIC_CENTER"
"1152",4736983,632652,"台北市士林區士東路200巷","25.1112814","121.5338187","GEOMETRIC_CENTER"
"1153",4657580,662777,"台北市中山區松江路","25.0595606","121.5332765","GEOMETRIC_CENTER"
"1154",4702978,1284568,"台北市內湖區康樂街","25.0833832","121.6240522","GEOMETRIC_CENTER"
"1155",4754356,480975,"台北市大安區瑞安街","25.0289738","121.5417450","GEOMETRIC_CENTER"
"1156",4715113,1756575,"台北市文山區福興路","25.0042554","121.5498137","GEOMETRIC_CENTER"
"1157",4706646,846577,"台北市中山區林森北路483號","25.0611357","121.5257121","ROOFTOP"
"1158",4756575,1678,"台北市士林區延平北路五段83巷","25.0809637","121.5101775","GEOMETRIC_CENTER"
"1159",4745381,295408,"台北市大安區和平東路三段","25.0184845","121.5583506","GEOMETRIC_CENTER"
"1160",4712543,1229046,"台北市北投區新興路52號","25.1414550","121.4884790","ROOFTOP"
"1161",4733314,91341,"台北市中山區中山北路三段","25.0691335","121.5231619","GEOMETRIC_CENTER"
"1162",4752505,712259,"台北市士林區天母北路15-6號","25.1195920","121.5270030","ROOFTOP"
"1163",4704521,948311,"台北市中山區中山北路二段77巷12-5號","25.0573745","121.5242121","ROOFTOP"
"1164",4752262,790238,"台北市內湖區內湖路一段1巷","25.0852350","121.5581226","GEOMETRIC_CENTER"
"1165",4724878,411189,"台北市內湖區康寧路一段214巷","25.0779414","121.5956345","GEOMETRIC_CENTER"
"1166",4718410,447248,"台北市信義區忠孝東路五段","25.0410009","121.5732799","GEOMETRIC_CENTER"
"1167",4674121,1990317,"台北市士林區大西路","25.0909064","121.5245712","GEOMETRIC_CENTER"
"1168",4674312,1325661,"台北市文山區興隆路三段36巷","25.0000091","121.5552369","GEOMETRIC_CENTER"
"1169",4674232,1993570,"台北市北投區大業路","25.1267952","121.4982648","GEOMETRIC_CENTER"
"1170",4713925,1353986,"台北市中山區長春路61巷20號","","",""
"1171",4701511,299345,"台北市北投區三合街一段82巷","25.1282300","121.5046750","GEOMETRIC_CENTER"
"1172",4701525,299345,"台北市北投區三合街一段82巷","25.1282300","121.5046750","GEOMETRIC_CENTER"
"1173",4701534,299345,"台北市北投區大業路","25.1267952","121.4982648","GEOMETRIC_CENTER"
"1174",4701547,299345,"台北市北投區三合街一段","25.1270381","121.5057565","GEOMETRIC_CENTER"
"1175",4701576,299345,"台北市北投區三合街一段","25.1270381","121.5057565","GEOMETRIC_CENTER"
"1176",4701598,299345,"台北市北投區三合街一段","25.1270381","121.5057565","GEOMETRIC_CENTER"
"1177",4701691,299345,"台北市北投區三合街一段","25.1270381","121.5057565","GEOMETRIC_CENTER"
"1178",4704832,299345,"台北市士林區忠誠路一段","25.1050922","121.5282471","GEOMETRIC_CENTER"
"1179",4750773,1134565,"台北市萬華區西寧南路","25.0432344","121.5060751","GEOMETRIC_CENTER"
"1180",4727836,299345,"台北市士林區天母東路","25.1181617","121.5345832","GEOMETRIC_CENTER"
"1181",4718713,1770023,"台北市萬華區康定路","25.0396790","121.5019548","GEOMETRIC_CENTER"
"1182",4715348,380024,"台北市文山區育英街31巷","24.9907038","121.5379367","GEOMETRIC_CENTER"
"1183",4688180,662777,"台北市士林區至善路二段","25.1027630","121.5531678","GEOMETRIC_CENTER"
"1184",4711598,443389,"台北市中山區林森北路85巷33號","25.0495340","121.5260840","ROOFTOP"
"1185",4735128,189113,"台北市中山區錦州街23巷","25.0610176","121.5251299","GEOMETRIC_CENTER"
"1186",4703009,310408,"台北市大安區復興南路二段125巷20弄4-5號","25.0288900","121.5440402","ROOFTOP"
